,Song,x,y,z,danceable_ML,not_danceable_ML,female,male,voice,instrumental,tonal,atonal,spectral_complexity.mean
0,0001_good 4 u - Olivia Rodrigo,-2.4395468,-8.312827,10.700688,0.95501566,0.04448214,0.7452981,0.25758478,0.94753087,0.039383624,0.915715,0.25487033,17.602474212646484
1,0002_Todo De Ti - Rauw Alejandro,3.4932005,-0.23403546,3.8609571,0.6366072,0.3457117,0.56147516,0.4413519,0.93673396,0.069382034,0.9671194,0.05626607,14.531322479248049
2,0003_Yonaguni - Bad Bunny,-0.33340687,7.41933,7.4762826,0.9999998,7.396597e-07,0.08324172,0.9174888,0.8843953,0.115301885,0.9975565,0.02321375,14.209589958190918
3,0004_MONTERO (Call Me By Your Name) - Lil Nas X,-2.417829,-0.31478244,6.510997,0.9801366,0.014342647,0.35651517,0.64753854,0.94407713,0.04215231,0.96207166,0.05055463,17.72235107421875
4,0005_Kiss Me More (feat. SZA) - Doja Cat,-4.4144893,-1.4297991,7.2518215,0.9999998,1.1001888e-06,0.7143404,0.28846425,0.91304046,0.11804452,0.9778337,0.07716316,13.96133041381836
5,0006_deja vu - Olivia Rodrigo,10.442342,-16.912003,-16.013714,0.15261556,0.7706085,0.48747927,0.51022047,0.99281514,0.0067995074,0.998151,0.005197762,11.460943222045898
6,0007_Butter - BTS,-6.7524934,4.0052495,-0.3528754,0.999378,0.0006977936,0.49037018,0.51077175,0.96945524,0.030374741,0.9999649,0.00089489727,22.249032974243164
7,0008_Levitating (feat. DaBaby) - Dua Lipa,-6.531739,4.6801763,0.9482526,0.9999846,3.8427697e-05,0.384544,0.6180908,0.9873354,0.014611973,0.99983627,0.0039807423,18.768754959106445
8,0009_Peaches (feat. Daniel Caesar & Giveon) - Justin Bieber,5.8202906,8.069585,-2.3188148,0.7372548,0.2630355,0.19299492,0.8098532,0.9765628,0.018159637,0.9144912,0.119221985,14.365042686462402
9,0010_traitor - Olivia Rodrigo,14.330277,3.6388721,-6.2947707,0.58453196,0.3439253,0.9167372,0.084861495,0.89393276,0.07556499,0.3518104,0.7240195,8.644238471984863
10,0011_drivers license - Olivia Rodrigo,8.258795,2.9483552,8.45995,0.98695546,0.017909197,0.94500613,0.05567317,0.87646854,0.103649035,0.39420095,0.6650914,10.998453140258787
11,0012_I WANNA BE YOUR SLAVE - Måneskin,-4.964762,-1.7397528,3.6353698,0.95755064,0.060817968,0.06846249,0.9315552,0.8854002,0.117877245,0.9984383,0.026664114,20.958236694335938
12,0013_Save Your Tears (with Ariana Grande) (Remix) - The Weeknd,-0.6975151,3.2377365,1.6056039,0.9999683,7.920431e-05,0.5279839,0.4772083,0.90618575,0.0861474,0.9855523,0.022453157,17.188709259033203
13,0014_happier - Olivia Rodrigo,7.635021,3.371203,7.2267213,0.9926839,0.0061817714,0.79316014,0.20933583,0.9798665,0.016144942,0.7682619,0.23647429,13.655065536499023
14,0015_Qué Más Pues? - J Balvin,2.7793643,1.6957934,7.1020637,0.85619617,0.15941733,0.5936462,0.40751213,0.79334384,0.20060545,0.72468674,0.32526004,12.868522644042969
15,0016_Astronaut In The Ocean - Masked Wolf,-7.6657596,12.316735,12.421527,1.0,6.359741e-07,0.103669845,0.8964329,0.9870217,0.010799328,0.99993753,0.00040274774,11.180974006652832
16,0017_Leave The Door Open - Bruno Mars,5.309342,-1.0157887,-16.377241,0.8622048,0.12819368,0.8111053,0.19105546,0.98994434,0.007962979,0.37703767,0.6293025,16.18638801574707
17,0018_favorite crime - Olivia Rodrigo,14.307153,3.5751145,-5.996124,0.002022094,0.99845463,0.53119814,0.47023964,0.92786115,0.06913792,0.50301534,0.5507288,7.948182582855225
18,0019_Fiel - Los Legendarios,2.167026,3.7773986,3.5890582,0.9996384,0.0007238709,0.13022651,0.8711614,0.860513,0.14290471,0.86730593,0.26301992,11.765661239624023
19,0020_Beggin' - Måneskin,5.2796497,-3.9951563,-0.44250098,0.9863661,0.016273076,0.37769708,0.6255765,0.9803439,0.019833386,0.88471794,0.32822457,19.45166206359864
20,0021_Pareja Del Año - Sebastian Yatra,-2.9869258,-4.339342,17.357048,0.8276926,0.185337,0.33533677,0.66704047,0.91013515,0.07628486,0.76504344,0.32119524,11.899458885192873
21,0022_RAPSTAR - Polo G,3.3458161,6.720533,3.9534974,0.2538927,0.74464655,0.03199184,0.96735907,0.9988612,0.0010891772,0.94371825,0.1016056,11.808197975158691
22,0023_Build a Bitch - Bella Poarch,-6.5440803,-2.351833,15.106819,0.745542,0.21418212,0.48380336,0.51866394,0.9131913,0.106646374,0.51286614,0.550318,8.957463264465332
23,0024_Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit - Riton,-15.3856735,5.5361843,3.5777068,1.0,6.6083833e-10,0.73297024,0.2520151,0.7932224,0.19302426,0.99987745,0.00072491687,20.83294677734375
24,0025_Blinding Lights - The Weeknd,-0.22169276,-14.000993,7.0178533,0.9999253,9.593543e-05,0.5048797,0.49760687,0.8349201,0.15291934,0.9994802,0.0052926154,20.494972229003903
25,0026_brutal - Olivia Rodrigo,-4.606422,11.343545,5.0473413,0.99346805,0.008774652,0.43507335,0.5682258,0.9906607,0.009118404,0.9919586,0.033885334,17.61330223083496
26,0027_AM - Nio Garcia,4.1809187,1.0850737,1.2323499,0.87666273,0.08195271,0.12974645,0.8709752,0.91531384,0.083286315,0.9881922,0.033185218,10.835267066955566
27,0028_ZITTI E BUONI - Måneskin,-5.280654,-15.463302,-0.39668638,0.7927467,0.21577421,0.114633724,0.8854655,0.98304427,0.048017487,0.9999445,0.00050460827,32.20881652832031
28,0029_DÁKITI - Bad Bunny,4.020485,4.968593,2.8411543,0.6330531,0.36754352,0.040595297,0.959197,0.97833323,0.020122442,0.97509474,0.059869677,11.566898345947266
29,"0030_jealousy, jealousy - Olivia Rodrigo",7.5954046,15.915918,0.49798378,0.90298694,0.09698793,0.6990602,0.30201823,0.8153663,0.15165605,0.8749753,0.19146954,9.34957504272461
30,0031_Dynamite - BTS,-14.819833,6.265558,1.4283669,0.99998534,2.4482959e-05,0.72714984,0.27381283,0.7720807,0.23409043,0.9991953,0.012231392,23.56844520568848
31,0032_Beautiful Mistakes (feat. Megan Thee Stallion) - Maroon 5,-6.0359635,5.7579875,0.9164034,0.9999981,1.2349115e-05,0.33249667,0.66909456,0.99761754,0.0023769003,0.99987525,0.00083005475,16.679040908813477
32,0033_Watermelon Sugar - Harry Styles,4.7930956,-2.739231,12.277896,0.35119367,0.64464045,0.29101494,0.710567,0.99209285,0.012144827,0.8663618,0.17411952,15.420726776123049
33,0034_2_Catorce - Rauw Alejandro,5.2521005,1.8816075,-3.2082572,0.6346516,0.3672503,0.5422296,0.46078646,0.9182655,0.06119594,0.7318149,0.43703184,10.042536735534668
34,0035_Lost Cause - Billie Eilish,16.312244,10.990434,2.7472575,0.98833615,0.0075349845,0.6354016,0.3663354,0.4330464,0.4863081,0.9963661,0.018483752,6.715390682220459
35,0036_Heat Waves - Glass Animals,4.542059,3.0942082,-0.64134336,0.8991131,0.09555774,0.31430367,0.6871091,0.9850497,0.010654898,0.9867879,0.054306056,12.336426734924316
36,0037_Heartbreak Anniversary - Giveon,2.1304157,1.5551671,11.329384,0.9981095,0.0022658773,0.14227365,0.85881555,0.9742304,0.019557403,0.5898817,0.44235128,13.246712684631348
37,0038_The Business - Tiësto,-5.9099855,8.806318,10.9065695,1.0,1.0466946e-07,0.2611061,0.7407079,0.92177844,0.09369769,0.99993384,0.0004816112,15.266047477722168
38,0039_Solar Power - Lorde,13.604389,3.619673,-4.7441287,0.26299858,0.6629916,0.34525916,0.6488205,0.9480098,0.04350145,0.9806878,0.05258577,7.305490970611572
39,0040_Need To Know - Doja Cat,-4.150563,14.840453,3.288863,1.0,5.4089026e-07,0.9303885,0.07162998,0.98431486,0.015576038,0.9997984,0.0010249008,12.245939254760742
40,0041_telepatía - Kali Uchis,1.658226,-2.9731388,7.5161023,0.62688535,0.37336132,0.7773513,0.225659,0.96983457,0.029782489,0.9116619,0.10895095,14.684454917907717
41,0042_enough for you - Olivia Rodrigo,16.40218,-3.8686533,-11.034423,0.031143403,0.9826559,0.991928,0.008142291,0.9591508,0.037088558,0.006204895,0.9990795,9.067285537719728
42,0043_Rasputin - Majestic,-11.083725,7.7772107,4.800054,0.97522926,0.018836511,0.8074571,0.19563234,0.66633487,0.3136469,0.9833359,0.024777038,20.19025611877441
43,0044_Your Love (9PM) - ATB,1.7416923,12.472753,11.664502,0.9999994,4.6490463e-06,0.7390361,0.2620934,0.47770712,0.5016195,0.99954224,0.0026620238,19.89017868041992
44,0045_EL MAKINON - KAROL G,3.0391858,0.5431106,7.22737,0.90532,0.091274634,0.84614164,0.15497784,0.83799094,0.19542395,0.88054556,0.22035012,14.1600923538208
45,0046_Save Your Tears - The Weeknd,-0.89153695,3.2414231,1.4959451,0.99997884,6.6265085e-05,0.32188344,0.68138933,0.95378745,0.044966754,0.9971136,0.0051848106,18.798917770385746
46,0047_Botella Tras Botella - Gera MX,9.704015,0.47182173,-2.7110405,0.56792355,0.42734247,0.08806815,0.912692,0.9668167,0.03828034,0.8630845,0.13919841,13.279969215393066
47,0048_Mood (feat. iann dior) - 24kGoldn,2.3611004,3.386497,1.70266,0.632183,0.36824182,0.32553312,0.6770229,0.96915776,0.026263565,0.97937423,0.018769681,18.877029418945312
48,0049_Miénteme - TINI,-6.755035,-4.4894586,7.350723,1.0,2.959489e-07,0.9809397,0.019634888,0.7785271,0.23032962,0.8303021,0.36398786,11.499613761901855
49,0050_Dinero - Trinidad Cardona,-5.254992,11.182643,8.265704,0.934184,0.062899105,0.24363536,0.7575177,0.91712713,0.07067202,0.996629,0.008580219,21.53518867492676
50,0051_Nice To Meet Ya (feat. Yxng Bane) - Wes Nelson,-3.0905504,7.8901277,8.511338,0.99987364,0.00016013575,0.07010981,0.9303868,0.9928821,0.006571451,0.9950726,0.014348662,17.123743057250977
51,0052_Shawty - PA Sports,-5.701271,-0.23865697,17.165686,0.99983215,5.9464903e-05,0.0901165,0.91080016,0.9617927,0.03465626,0.99921256,0.002554188,12.498066902160645
52,0053_Ich darf das - Shirin David,-10.00401,1.4762839,14.229167,0.9993295,0.00033713703,0.6357929,0.3661618,0.99072087,0.011581744,0.9997947,0.0023047677,9.768754959106444
53,0054_Liege wieder wach - Jamule,-4.7621512,-3.572635,16.624813,0.64380807,0.34687313,0.32896575,0.6729439,0.8197912,0.1443966,0.8205942,0.25043646,11.70997714996338
54,0055_GHETTOGIRL - Capo,-5.685099,12.858615,8.476718,0.9998785,0.00022057361,0.21675892,0.7851133,0.9654779,0.024085851,0.99998045,0.00014780939,16.068058013916016
55,0056_Extasy - 187 Strassenbande,-3.5008583,3.663539,4.3129,0.9157778,0.07365157,0.28205815,0.7256396,0.9785893,0.017116547,0.9999718,5.915236e-05,14.348801612854004
56,0057_Rotlichtsonate - Kollegah,-5.1617355,11.923462,13.573216,1.0,1.2541977e-08,0.102863885,0.8972447,0.99409056,0.00603355,0.99999446,3.9543283e-05,11.534416198730469
57,0058_Durstlöscher - 1099,-5.6163898,-4.195625,18.246696,0.6135891,0.3583901,0.16343446,0.83530265,0.8928256,0.0881554,0.9556816,0.09185972,10.40061855316162
58,0059_Ramenez la coupe à la maison - Vegedream,0.35761717,10.029195,4.1293488,0.9706248,0.020214938,0.42124617,0.5810117,0.8382433,0.17471059,0.8223564,0.225142,16.07037925720215
59,0060_Rosenkrieg - Loredana,-4.673734,3.1197793,13.7194805,0.999999,1.1488299e-06,0.42732912,0.57649416,0.8780044,0.12287573,0.99837816,0.02078313,11.808971405029297
60,0061_Iko Iko (My Bestie) - Justin Wellington,-0.12193338,2.710036,3.7430043,0.89892477,0.09799305,0.13263537,0.86840516,0.9395789,0.055901002,0.8957088,0.12616448,14.849187850952148
61,0062_BLESSED (feat. Capital Bra) - Cro,-4.789942,-0.66144633,17.517181,0.8122641,0.1689883,0.118608296,0.8829479,0.9936189,0.005696396,0.9552624,0.07784649,15.693735122680664
62,0063_Sommer - Beatzarre & Djorkaeff,-6.122981,-4.8051796,13.602523,0.65800464,0.33520103,0.6298099,0.37166518,0.8911961,0.08893746,0.62871397,0.43161422,11.547563552856444
63,0064_Madonna - Bausa,0.5585599,8.1743555,4.077384,0.8128825,0.17465372,0.21695842,0.78504103,0.74977267,0.25694427,0.9941826,0.020609263,9.456303596496582
64,0065_DRILLA - Luciano,-9.532548,-0.4999064,17.567081,0.9535446,0.04261159,0.5843709,0.41553602,0.6576813,0.32942864,0.99603957,0.014440731,5.875483512878418
65,0066_Frag mich nicht - Miksu _ Macloud,-1.4317362,1.2651098,15.817376,0.86681366,0.11185242,0.22707884,0.7733321,0.8306184,0.18835291,0.99409765,0.019998837,10.14617156982422
66,0067_Wasted Love (feat. Lagique) - Ofenbach,-5.272358,8.591146,11.728251,0.8511492,0.14488113,0.37623262,0.6363048,0.9737015,0.027377313,0.9999077,0.00043611875,14.355761528015137
67,0068_Frisch - 1099,10.572676,15.880718,10.382565,1.0,1.883451e-09,0.9176467,0.08176378,0.13652432,0.84125805,0.98820865,0.045541655,11.841453552246094
68,0069_Cover Me In Sunshine - P!nk,-6.809206,-4.0870166,11.790355,0.9473586,0.05265954,0.90382695,0.09848046,0.9071088,0.08474692,0.49085963,0.5664891,12.567671775817873
69,0070_Wellerman - Sea Shanty _ 220 KID x Billen Ted Remix - Nathan Evans,-15.568147,5.6234617,4.867282,0.9999935,1.8483739e-05,0.41275084,0.5852941,0.88908917,0.09505496,0.99999887,0.0001115896,22.532094955444336
70,0071_Redlight - Glockenbach,5.604049,1.5555813,4.2710447,0.8817232,0.11258641,0.520106,0.49120528,0.8127862,0.15133734,0.99315214,0.010672668,16.836040496826172
71,0072_Fireworks (feat. Moss Kena & The Knocks) - Purple Disco Machine,-14.830177,9.383347,0.111565456,1.0,7.3290507e-09,0.941696,0.05989946,0.6845515,0.35190114,0.9999381,0.00040440887,22.04949760437012
72,0073_Alles nach Plan - 187 Strassenbande,4.275791,11.1874895,1.4167714,0.9999994,2.3383707e-06,0.08569308,0.9144899,0.96331143,0.025099274,0.9960282,0.013343089,13.293889999389648
73,0074_Run - OneRepublic,-0.5223923,-1.3499564,-1.5379392,0.5870208,0.40926597,0.20112145,0.79971635,0.9913026,0.008015496,0.9981044,0.0030441897,20.827533721923828
74,0075_ELMAS - Luciano,-0.042953096,5.49417,15.1075945,0.64924926,0.32865027,0.17994574,0.8204892,0.9347502,0.053437006,0.8340358,0.26506627,8.720804214477539
75,0076_Drink Ist Kalt - BHZ,4.456049,5.9631824,5.416566,0.70049113,0.29602262,0.058353852,0.94082594,0.92547345,0.06248771,0.96176004,0.1317848,8.623356819152832
76,0077_Tu nicht so - badmómzjay,-7.9524264,-3.3764904,17.438433,0.7184329,0.27219048,0.7790211,0.22279292,0.9364835,0.06953559,0.7507133,0.3829662,7.605568408966064
77,0078_FAFB - Lucio101,-7.070943,5.771332,17.043337,0.999193,0.0003691104,0.07776485,0.92186797,0.8830446,0.10351097,0.99994016,0.00041378624,10.227377891540527
78,0079_Following The Sun - SUPER-Hi,5.522345,-0.45310393,3.7119713,0.8579733,0.13442233,0.8642806,0.13971247,0.8545044,0.13921085,0.9950208,0.0113435155,16.844547271728516
79,0080_Magia - Alvaro Soler,-7.785374,2.4801805,-0.68898803,0.990763,0.008941557,0.4265192,0.5778349,0.98357815,0.0138285365,0.9892672,0.060921814,18.744007110595703
80,0081_DU BIST DER FEHLER. - Lune,-10.00046,10.653118,16.59078,0.9999996,2.0607108e-06,0.94051623,0.06093445,0.94389516,0.0390975,0.94113046,0.25419852,11.492652893066406
81,0082_BED - Joel Corry,-15.697023,-3.6247382,-6.3877516,0.9999998,1.7607019e-06,0.9712404,0.029524527,0.87023294,0.11194954,0.99921787,0.018951813,23.25444793701172
82,0083_Head & Heart (feat. MNEK) - Joel Corry,-13.095109,-4.788379,0.6414029,0.7160012,0.2712026,0.38015783,0.6211752,0.93149346,0.07302127,0.99624395,0.0030464665,25.012374877929688
83,0084_Ohne Dich - KASIMIR1441,-6.316439,0.5432409,15.251962,0.9914884,0.007097459,0.2983475,0.7040459,0.9989873,0.0010000343,0.9294429,0.16821606,12.660479545593262
84,0085_Vielen Dank - 187 Strassenbande,-7.5283103,8.63396,12.0865555,0.9988945,0.00042950799,0.09647958,0.9035348,0.9983839,0.0020433085,0.99996144,0.0002603396,11.881670951843262
85,0086_Leere Hände (feat. Sido & Samra) - SANTOS,-9.440301,-0.572106,-5.125066,0.64805156,0.35144216,0.19231358,0.8092192,0.99064565,0.0077907112,0.98939604,0.021088265,16.232019424438477
86,0087_American Girl - Tom Petty and the Heartbreakers,7.202549,-16.545345,-13.648048,0.09279895,0.89195234,0.20253961,0.7989125,0.9830264,0.020089233,0.6584814,0.34085858,20.72621726989746
87,0088_Whole Lotta Love - 1990 Remaster - Led Zeppelin,0.7696255,5.8449864,-14.607593,0.4405693,0.50184375,0.4967546,0.5048687,0.97958326,0.020573257,0.811589,0.28570133,23.33255958557129
88,0089_All Along the Watchtower - Jimi Hendrix,2.634029,-10.067971,-4.051559,0.15001324,0.8064377,0.15327899,0.8471754,0.9948029,0.006817218,0.9831302,0.03034401,19.36040306091309
89,0090_Come Together - Remastered 2009 - The Beatles,3.758269,16.18815,-4.1005406,0.66928256,0.32502457,0.36702025,0.6338507,0.82611233,0.13601018,0.73781085,0.3514722,8.753287315368652
90,0091_Back In Black - AC_DC,-4.2618527,-9.969227,-14.571299,0.46797457,0.5005335,0.15900369,0.841081,0.9280731,0.071126975,0.99438053,0.07218513,26.80046463012696
91,0092_Rebel Rebel - 1999 Remaster - David Bowie,17.450804,-7.1843724,-5.09615,0.051726315,0.93811065,0.19931783,0.80124664,0.8802263,0.12732041,0.44629326,0.53820753,16.047176361083984
92,0093_Should I Stay or Should I Go - Remastered - The Clash,5.748829,-6.799972,-13.559452,0.094563775,0.8771056,0.08670167,0.9131904,0.9991922,0.00092847575,0.4672652,0.58662665,17.90719223022461
93,0094_Baba O'Riley - The Who,7.0909824,-15.329818,-0.50493026,0.25857306,0.7065263,0.44527736,0.5558865,0.92860883,0.07968001,0.8377659,0.17111136,19.948183059692383
94,0095_Sweet Emotion - Aerosmith,3.0645297,-15.468685,-9.317076,0.08428891,0.8967505,0.2616942,0.73727113,0.89962083,0.10829003,0.8399872,0.21584195,26.366588592529297
95,0096_Another One Bites The Dust - Remastered 2011 - Queen,-17.551493,-5.4871407,7.7087355,0.9605479,0.03414911,0.6003411,0.40104628,0.69904864,0.34289125,0.6998881,0.48313126,15.488012313842772
96,0097_Light My Fire - The Doors,7.603142,-17.235506,-12.718835,0.014940731,0.98350906,0.11357443,0.8861583,0.974453,0.027892714,0.88196576,0.106366135,17.660478591918945
97,0098_La Grange - 2005 Remaster - ZZ Top,-1.7949637,-8.833409,11.76836,0.875438,0.117330775,0.40936923,0.59222984,0.90190065,0.09979091,0.569249,0.59441775,17.810518264770508
98,0099_Paradise City - Guns N' Roses,3.4002025,-15.194135,-11.0604725,0.24917655,0.72652024,0.2709751,0.7291275,0.95160896,0.056319896,0.9257114,0.1821438,26.17246627807617
99,0100_House Of The Rising Sun - The Animals,11.516372,-11.7016,-11.441484,0.108138636,0.8891283,0.18941721,0.81106037,0.8712403,0.1310419,0.3815496,0.5186375,22.1245174407959
100,0101_Like a Rolling Stone - Bob Dylan,7.561465,-16.821508,-13.97084,0.00677382,0.99163234,0.14972663,0.8501343,0.9720422,0.03298785,0.6354845,0.31372362,17.713069915771484
101,0102_Sunshine Of Your Love - Cream,17.37566,-10.116271,-7.7206497,0.015913427,0.9795737,0.097716525,0.9023053,0.95244175,0.049068797,0.88915205,0.17798465,18.92652702331543
102,0103_Sweet Home Alabama - Lynyrd Skynyrd,14.435757,-8.966385,0.8897752,0.3050959,0.7112422,0.35337785,0.6485418,0.86833304,0.12718056,0.23551123,0.6792678,21.45475578308105
103,0104_Fortunate Son - Creedence Clearwater Revival,7.2695446,-10.952164,-5.3581324,0.46769956,0.49743542,0.19451843,0.80534774,0.9869046,0.015832279,0.81824136,0.24194637,22.76488876342773
104,"0105_Another Brick in the Wall, Pt. 2 - Pink Floyd",7.922037,4.330141,6.167464,0.44350886,0.5405011,0.53490764,0.4655193,0.8128337,0.16431093,0.72177404,0.3616116,11.27764892578125
105,0106_The Chain - Fleetwood Mac,5.8341475,1.7798303,-16.141275,0.74004656,0.2615639,0.61929256,0.38257957,0.65656424,0.32316115,0.027234824,0.96969754,15.73472499847412
106,0107_Me and Bobby McGee - Janis Joplin,16.677118,-2.1728845,-11.391547,0.07023225,0.9291498,0.7513478,0.25099,0.99222696,0.007990171,0.22832786,0.8560517,11.836040496826172
107,0108_Hotel California - 2013 Remaster - Eagles,10.309332,-2.9465218,-13.937572,0.37511253,0.6190881,0.34337777,0.65814114,0.969533,0.031521097,0.070578806,0.9315084,15.91415309906006
108,0109_The Joker - Steve Miller Band,10.246346,-4.9156904,-5.6738887,0.20005007,0.7857916,0.10093175,0.89943755,0.9949731,0.0055891494,0.6859625,0.18006067,17.07733917236328
109,0110_Born To Be Wild - Steppenwolf,6.375436,-8.448904,-7.0052986,0.18113008,0.7856116,0.1814918,0.813817,0.7344652,0.25986478,0.6219254,0.45844212,22.14539909362793
110,0111_For What It's Worth - Buffalo Springfield,15.30367,-4.4487896,-4.7539954,0.19447565,0.7754713,0.31056836,0.6897836,0.81454474,0.17151147,0.38401675,0.58057564,12.911059379577637
111,0112_More Than a Feeling - Boston,14.339656,-7.01726,-2.69995,0.07774077,0.9185074,0.53448534,0.46710932,0.81334394,0.18760026,0.34281483,0.56489867,16.72003173828125
112,0113_Sultans of Swing - Dire Straits,11.7989645,-2.345742,-9.417133,0.2865544,0.66015226,0.18031384,0.81948686,0.9157809,0.08059119,0.35106242,0.7283249,12.583913803100586
113,0114_Somebody to Love - Jefferson Airplane,5.721814,-16.06351,-14.070326,0.10472944,0.8690585,0.57923555,0.42240977,0.9740511,0.028922407,0.77829057,0.3120834,21.72389793395996
114,0115_Walk On the Wild Side - Lou Reed,13.585704,4.531651,-2.7970824,0.4706825,0.473802,0.14227442,0.85647523,0.8905246,0.10444349,0.9890847,0.02551715,6.470224380493164
115,0116_Rock And Roll All Nite - KISS,1.5190469,-13.515254,-14.450814,0.20357412,0.7618609,0.1502974,0.85011995,0.9895145,0.014724943,0.9531494,0.25940725,26.117555618286133
116,0117_Tom Sawyer - Rush,15.236309,-9.645068,-12.25239,0.033690363,0.97505206,0.49268165,0.5096987,0.6519753,0.3350706,0.15200795,0.87618023,25.36890983581543
117,0118_Under Pressure - Remastered 2011 - Queen,6.048649,-3.8069572,10.78891,0.28400847,0.6859385,0.5734667,0.42910826,0.83589315,0.15437298,0.7563384,0.29348922,13.740912437438965
118,0119_When Doves Cry - Prince,-4.7228374,-5.4776464,-13.9500265,0.97532386,0.017078115,0.11043161,0.889557,0.95194155,0.047983553,0.99909925,0.009460497,19.01546859741211
119,0120_Every Breath You Take - Remastered 2003 - The Police,16.637363,-4.895441,-6.723281,0.06507039,0.935318,0.44193465,0.55942196,0.5374715,0.47138968,0.30382147,0.69518876,14.73240566253662
120,0121_(Don't Fear) The Reaper - Blue Öyster Cult,13.952131,-9.111149,-11.951846,0.07857811,0.9109562,0.42232075,0.5786917,0.6633066,0.33410245,0.21709295,0.74419343,20.85073471069336
121,0122_A Horse with No Name - America,16.403286,-6.56648,-6.631697,0.04229371,0.9478676,0.41384542,0.5880561,0.75331926,0.24893083,0.29577908,0.662107,15.757926940917969
122,"0123_Rocket Man (I Think It's Going To Be A Long, Long Time) - Elton John",9.440268,-9.416597,-11.21973,0.08580285,0.90293986,0.34515834,0.6563449,0.96816957,0.02933035,0.47007254,0.45932126,16.51817512512207
123,0124_I Want You to Want Me - Cheap Trick,18.275747,-6.0953393,-5.0431466,0.012069948,0.99082917,0.53899634,0.46346834,0.8917924,0.10429417,0.023608265,0.97119844,12.918793678283691
124,0125_Kashmir - Remaster - Led Zeppelin,11.553133,-14.895451,-12.713567,0.02114333,0.9744493,0.21643396,0.78416157,0.9015679,0.09711962,0.6385081,0.3876494,16.85614776611328
125,0126_Dream On - Aerosmith,14.107709,-8.972837,-11.18249,0.029727051,0.971368,0.4298047,0.5720299,0.58064866,0.41616306,0.06388411,0.89154035,18.716938018798828
126,0127_Highway to Hell - AC_DC,-1.026487,-5.183473,-17.694767,0.82050854,0.18771851,0.3085134,0.6937782,0.9618507,0.058750767,0.60647124,0.74287957,20.271461486816406
127,0128_Edge of Seventeen - 2016 Remaster - Stevie Nicks,14.79618,-2.7842548,-13.319885,0.09995029,0.911594,0.6608551,0.3415926,0.9479555,0.056085322,0.4190546,0.59170836,21.63109016418457
128,0129_I Hate Myself for Loving You - Joan Jett & The Blackhearts,6.6129217,-9.09645,-14.298665,0.07272349,0.9298691,0.51450646,0.4858672,0.9325433,0.060105387,0.648665,0.56431884,28.77726173400879
129,0130_Bohemian Rhapsody - Remastered 2011 - Queen,16.54347,-0.38322535,-9.376546,0.105968215,0.8731588,0.60398304,0.39811975,0.70581084,0.28567934,0.19110166,0.8133646,10.04408359527588
130,0131_White Room - Cream,7.687285,-6.949649,-6.1397724,0.07443374,0.91688424,0.14426287,0.8556127,0.9986069,0.0017203467,0.9810571,0.04102166,18.47795867919922
131,0132_The Pusher - Steppenwolf,7.225418,-10.969162,-5.3954496,0.47439972,0.4910117,0.19985789,0.80009776,0.987132,0.0154000865,0.81526977,0.24462128,22.81825256347656
132,0133_Layla - 40th Anniversary Version _ 2010 Remastered - Derek & The Dominos,6.1282897,-14.987926,-5.418576,0.26937062,0.6994627,0.21692891,0.7768797,0.9631895,0.104047656,0.8159273,0.2298233,24.238204956054688
133,0134_American Pie - Don McLean,14.710982,1.209316,-10.8385725,0.00958155,0.9878706,0.16245319,0.83790153,0.95451385,0.04459368,0.18806925,0.8345534,9.027069091796877
134,0135_Hurricane - Bob Dylan,1.7088473,-6.236648,-13.4329815,0.70145166,0.25327477,0.11092232,0.8902237,0.99838275,0.001790043,0.8561853,0.2262635,18.90641975402832
135,0136_Paranoid - Black Sabbath,1.6055247,-11.338398,0.69104284,0.41422996,0.578785,0.6312856,0.36885345,0.76396954,0.23404247,0.8150255,0.30236638,22.246713638305664
136,0137_Smoke on the Water - Deep Purple,9.632368,-4.793412,-4.0220723,0.123888105,0.84975415,0.46446323,0.5365155,0.9279211,0.081448875,0.9457832,0.04492658,15.846094131469728
137,0138_Bang a Gong (Get It On) - 2003 Remaster - T. Rex,8.816234,-3.2453656,-1.1866193,0.9301215,0.06479536,0.1313781,0.86743635,0.93774414,0.06941017,0.8756463,0.16247481,19.230472564697266
138,0139_My Sharona - The Knack,10.823428,-5.4865007,-14.128218,0.08390961,0.9016235,0.33291775,0.66923684,0.8664153,0.123541795,0.33637363,0.6417305,19.33952140808105
139,0140_Turn! Turn! Turn! (To Everything There Is a Season) - The Byrds,9.422275,-7.675568,-13.116837,0.038009282,0.9562616,0.15171741,0.8476706,0.9467229,0.05574319,0.18790475,0.84611845,22.75019264221192
140,0141_Casey Jones - 2013 Remaster - Grateful Dead,10.283841,-1.9461408,-8.676099,0.13953207,0.8391559,0.14786254,0.85331815,0.95794576,0.042261466,0.59418815,0.52301466,13.01082706451416
141,0142_Immigrant Song - Remaster - Led Zeppelin,9.524506,-6.302215,-4.2021003,0.24625449,0.7041964,0.24631967,0.75354546,0.96489507,0.040835787,0.9893482,0.021157715,20.37819099426269
142,0143_Dirty Deeds Done Dirt Cheap - AC_DC,5.7846613,-2.6976404,-18.83612,0.6486659,0.33199835,0.4348488,0.5682396,0.8991551,0.10797391,0.41245964,0.75420725,19.208044052124023
