,danceable_ML,not_danceable_ML,female,male,voice,instrumental,tonal,atonal,spectral_complexity.mean
0,0.95501566,0.04448214,0.7452981,0.25758478,0.94753087,0.039383624,0.915715,0.25487033,17.602474212646484
1,0.6366072,0.3457117,0.56147516,0.4413519,0.93673396,0.069382034,0.9671194,0.05626607,14.531322479248049
2,0.9999998,7.396597e-07,0.08324172,0.9174888,0.8843953,0.115301885,0.9975565,0.02321375,14.209589958190918
3,0.9801366,0.014342647,0.35651517,0.64753854,0.94407713,0.04215231,0.96207166,0.05055463,17.72235107421875
4,0.9999998,1.1001888e-06,0.7143404,0.28846425,0.91304046,0.11804452,0.9778337,0.07716316,13.96133041381836
5,0.15261556,0.7706085,0.48747927,0.51022047,0.99281514,0.0067995074,0.998151,0.005197762,11.460943222045898
6,0.999378,0.0006977936,0.49037018,0.51077175,0.96945524,0.030374741,0.9999649,0.00089489727,22.249032974243164
7,0.9999846,3.8427697e-05,0.384544,0.6180908,0.9873354,0.014611973,0.99983627,0.0039807423,18.768754959106445
8,0.7372548,0.2630355,0.19299492,0.8098532,0.9765628,0.018159637,0.9144912,0.119221985,14.365042686462402
9,0.58453196,0.3439253,0.9167372,0.084861495,0.89393276,0.07556499,0.3518104,0.7240195,8.644238471984863
10,0.98695546,0.017909197,0.94500613,0.05567317,0.87646854,0.103649035,0.39420095,0.6650914,10.998453140258787
11,0.95755064,0.060817968,0.06846249,0.9315552,0.8854002,0.117877245,0.9984383,0.026664114,20.958236694335938
12,0.9999683,7.920431e-05,0.5279839,0.4772083,0.90618575,0.0861474,0.9855523,0.022453157,17.188709259033203
13,0.9926839,0.0061817714,0.79316014,0.20933583,0.9798665,0.016144942,0.7682619,0.23647429,13.655065536499023
14,0.85619617,0.15941733,0.5936462,0.40751213,0.79334384,0.20060545,0.72468674,0.32526004,12.868522644042969
15,1.0,6.359741e-07,0.103669845,0.8964329,0.9870217,0.010799328,0.99993753,0.00040274774,11.180974006652832
16,0.8622048,0.12819368,0.8111053,0.19105546,0.98994434,0.007962979,0.37703767,0.6293025,16.18638801574707
17,0.002022094,0.99845463,0.53119814,0.47023964,0.92786115,0.06913792,0.50301534,0.5507288,7.948182582855225
18,0.9996384,0.0007238709,0.13022651,0.8711614,0.860513,0.14290471,0.86730593,0.26301992,11.765661239624023
19,0.9863661,0.016273076,0.37769708,0.6255765,0.9803439,0.019833386,0.88471794,0.32822457,19.45166206359864
20,0.8276926,0.185337,0.33533677,0.66704047,0.91013515,0.07628486,0.76504344,0.32119524,11.899458885192873
21,0.2538927,0.74464655,0.03199184,0.96735907,0.9988612,0.0010891772,0.94371825,0.1016056,11.808197975158691
22,0.745542,0.21418212,0.48380336,0.51866394,0.9131913,0.106646374,0.51286614,0.550318,8.957463264465332
23,1.0,6.6083833e-10,0.73297024,0.2520151,0.7932224,0.19302426,0.99987745,0.00072491687,20.83294677734375
24,0.9999253,9.593543e-05,0.5048797,0.49760687,0.8349201,0.15291934,0.9994802,0.0052926154,20.494972229003903
25,0.99346805,0.008774652,0.43507335,0.5682258,0.9906607,0.009118404,0.9919586,0.033885334,17.61330223083496
26,0.87666273,0.08195271,0.12974645,0.8709752,0.91531384,0.083286315,0.9881922,0.033185218,10.835267066955566
27,0.7927467,0.21577421,0.114633724,0.8854655,0.98304427,0.048017487,0.9999445,0.00050460827,32.20881652832031
28,0.6330531,0.36754352,0.040595297,0.959197,0.97833323,0.020122442,0.97509474,0.059869677,11.566898345947266
29,0.90298694,0.09698793,0.6990602,0.30201823,0.8153663,0.15165605,0.8749753,0.19146954,9.34957504272461
30,0.99998534,2.4482959e-05,0.72714984,0.27381283,0.7720807,0.23409043,0.9991953,0.012231392,23.56844520568848
31,0.9999981,1.2349115e-05,0.33249667,0.66909456,0.99761754,0.0023769003,0.99987525,0.00083005475,16.679040908813477
32,0.35119367,0.64464045,0.29101494,0.710567,0.99209285,0.012144827,0.8663618,0.17411952,15.420726776123049
33,0.6346516,0.3672503,0.5422296,0.46078646,0.9182655,0.06119594,0.7318149,0.43703184,10.042536735534668
34,0.98833615,0.0075349845,0.6354016,0.3663354,0.4330464,0.4863081,0.9963661,0.018483752,6.715390682220459
35,0.8991131,0.09555774,0.31430367,0.6871091,0.9850497,0.010654898,0.9867879,0.054306056,12.336426734924316
36,0.9981095,0.0022658773,0.14227365,0.85881555,0.9742304,0.019557403,0.5898817,0.44235128,13.246712684631348
37,1.0,1.0466946e-07,0.2611061,0.7407079,0.92177844,0.09369769,0.99993384,0.0004816112,15.266047477722168
38,0.26299858,0.6629916,0.34525916,0.6488205,0.9480098,0.04350145,0.9806878,0.05258577,7.305490970611572
39,1.0,5.4089026e-07,0.9303885,0.07162998,0.98431486,0.015576038,0.9997984,0.0010249008,12.245939254760742
40,0.62688535,0.37336132,0.7773513,0.225659,0.96983457,0.029782489,0.9116619,0.10895095,14.684454917907717
41,0.031143403,0.9826559,0.991928,0.008142291,0.9591508,0.037088558,0.006204895,0.9990795,9.067285537719728
42,0.97522926,0.018836511,0.8074571,0.19563234,0.66633487,0.3136469,0.9833359,0.024777038,20.19025611877441
43,0.9999994,4.6490463e-06,0.7390361,0.2620934,0.47770712,0.5016195,0.99954224,0.0026620238,19.89017868041992
44,0.90532,0.091274634,0.84614164,0.15497784,0.83799094,0.19542395,0.88054556,0.22035012,14.1600923538208
45,0.99997884,6.6265085e-05,0.32188344,0.68138933,0.95378745,0.044966754,0.9971136,0.0051848106,18.798917770385746
46,0.56792355,0.42734247,0.08806815,0.912692,0.9668167,0.03828034,0.8630845,0.13919841,13.279969215393066
47,0.632183,0.36824182,0.32553312,0.6770229,0.96915776,0.026263565,0.97937423,0.018769681,18.877029418945312
48,1.0,2.959489e-07,0.9809397,0.019634888,0.7785271,0.23032962,0.8303021,0.36398786,11.499613761901855
49,0.934184,0.062899105,0.24363536,0.7575177,0.91712713,0.07067202,0.996629,0.008580219,21.53518867492676
50,0.99987364,0.00016013575,0.07010981,0.9303868,0.9928821,0.006571451,0.9950726,0.014348662,17.123743057250977
51,0.99983215,5.9464903e-05,0.0901165,0.91080016,0.9617927,0.03465626,0.99921256,0.002554188,12.498066902160645
52,0.9993295,0.00033713703,0.6357929,0.3661618,0.99072087,0.011581744,0.9997947,0.0023047677,9.768754959106444
53,0.64380807,0.34687313,0.32896575,0.6729439,0.8197912,0.1443966,0.8205942,0.25043646,11.70997714996338
54,0.9998785,0.00022057361,0.21675892,0.7851133,0.9654779,0.024085851,0.99998045,0.00014780939,16.068058013916016
55,0.9157778,0.07365157,0.28205815,0.7256396,0.9785893,0.017116547,0.9999718,5.915236e-05,14.348801612854004
56,1.0,1.2541977e-08,0.102863885,0.8972447,0.99409056,0.00603355,0.99999446,3.9543283e-05,11.534416198730469
57,0.6135891,0.3583901,0.16343446,0.83530265,0.8928256,0.0881554,0.9556816,0.09185972,10.40061855316162
58,0.9706248,0.020214938,0.42124617,0.5810117,0.8382433,0.17471059,0.8223564,0.225142,16.07037925720215
59,0.999999,1.1488299e-06,0.42732912,0.57649416,0.8780044,0.12287573,0.99837816,0.02078313,11.808971405029297
60,0.89892477,0.09799305,0.13263537,0.86840516,0.9395789,0.055901002,0.8957088,0.12616448,14.849187850952148
61,0.8122641,0.1689883,0.118608296,0.8829479,0.9936189,0.005696396,0.9552624,0.07784649,15.693735122680664
62,0.65800464,0.33520103,0.6298099,0.37166518,0.8911961,0.08893746,0.62871397,0.43161422,11.547563552856444
63,0.8128825,0.17465372,0.21695842,0.78504103,0.74977267,0.25694427,0.9941826,0.020609263,9.456303596496582
64,0.9535446,0.04261159,0.5843709,0.41553602,0.6576813,0.32942864,0.99603957,0.014440731,5.875483512878418
65,0.86681366,0.11185242,0.22707884,0.7733321,0.8306184,0.18835291,0.99409765,0.019998837,10.14617156982422
66,0.8511492,0.14488113,0.37623262,0.6363048,0.9737015,0.027377313,0.9999077,0.00043611875,14.355761528015137
67,1.0,1.883451e-09,0.9176467,0.08176378,0.13652432,0.84125805,0.98820865,0.045541655,11.841453552246094
68,0.9473586,0.05265954,0.90382695,0.09848046,0.9071088,0.08474692,0.49085963,0.5664891,12.567671775817873
69,0.9999935,1.8483739e-05,0.41275084,0.5852941,0.88908917,0.09505496,0.99999887,0.0001115896,22.532094955444336
70,0.8817232,0.11258641,0.520106,0.49120528,0.8127862,0.15133734,0.99315214,0.010672668,16.836040496826172
71,1.0,7.3290507e-09,0.941696,0.05989946,0.6845515,0.35190114,0.9999381,0.00040440887,22.04949760437012
72,0.9999994,2.3383707e-06,0.08569308,0.9144899,0.96331143,0.025099274,0.9960282,0.013343089,13.293889999389648
73,0.5870208,0.40926597,0.20112145,0.79971635,0.9913026,0.008015496,0.9981044,0.0030441897,20.827533721923828
74,0.64924926,0.32865027,0.17994574,0.8204892,0.9347502,0.053437006,0.8340358,0.26506627,8.720804214477539
75,0.70049113,0.29602262,0.058353852,0.94082594,0.92547345,0.06248771,0.96176004,0.1317848,8.623356819152832
76,0.7184329,0.27219048,0.7790211,0.22279292,0.9364835,0.06953559,0.7507133,0.3829662,7.605568408966064
77,0.999193,0.0003691104,0.07776485,0.92186797,0.8830446,0.10351097,0.99994016,0.00041378624,10.227377891540527
78,0.8579733,0.13442233,0.8642806,0.13971247,0.8545044,0.13921085,0.9950208,0.0113435155,16.844547271728516
79,0.990763,0.008941557,0.4265192,0.5778349,0.98357815,0.0138285365,0.9892672,0.060921814,18.744007110595703
80,0.9999996,2.0607108e-06,0.94051623,0.06093445,0.94389516,0.0390975,0.94113046,0.25419852,11.492652893066406
81,0.9999998,1.7607019e-06,0.9712404,0.029524527,0.87023294,0.11194954,0.99921787,0.018951813,23.25444793701172
82,0.7160012,0.2712026,0.38015783,0.6211752,0.93149346,0.07302127,0.99624395,0.0030464665,25.012374877929688
83,0.9914884,0.007097459,0.2983475,0.7040459,0.9989873,0.0010000343,0.9294429,0.16821606,12.660479545593262
84,0.9988945,0.00042950799,0.09647958,0.9035348,0.9983839,0.0020433085,0.99996144,0.0002603396,11.881670951843262
85,0.64805156,0.35144216,0.19231358,0.8092192,0.99064565,0.0077907112,0.98939604,0.021088265,16.232019424438477
86,0.09279895,0.89195234,0.20253961,0.7989125,0.9830264,0.020089233,0.6584814,0.34085858,20.72621726989746
87,0.4405693,0.50184375,0.4967546,0.5048687,0.97958326,0.020573257,0.811589,0.28570133,23.33255958557129
88,0.15001324,0.8064377,0.15327899,0.8471754,0.9948029,0.006817218,0.9831302,0.03034401,19.36040306091309
89,0.66928256,0.32502457,0.36702025,0.6338507,0.82611233,0.13601018,0.73781085,0.3514722,8.753287315368652
90,0.46797457,0.5005335,0.15900369,0.841081,0.9280731,0.071126975,0.99438053,0.07218513,26.80046463012696
91,0.051726315,0.93811065,0.19931783,0.80124664,0.8802263,0.12732041,0.44629326,0.53820753,16.047176361083984
92,0.094563775,0.8771056,0.08670167,0.9131904,0.9991922,0.00092847575,0.4672652,0.58662665,17.90719223022461
93,0.25857306,0.7065263,0.44527736,0.5558865,0.92860883,0.07968001,0.8377659,0.17111136,19.948183059692383
94,0.08428891,0.8967505,0.2616942,0.73727113,0.89962083,0.10829003,0.8399872,0.21584195,26.366588592529297
95,0.9605479,0.03414911,0.6003411,0.40104628,0.69904864,0.34289125,0.6998881,0.48313126,15.488012313842772
96,0.014940731,0.98350906,0.11357443,0.8861583,0.974453,0.027892714,0.88196576,0.106366135,17.660478591918945
97,0.875438,0.117330775,0.40936923,0.59222984,0.90190065,0.09979091,0.569249,0.59441775,17.810518264770508
98,0.24917655,0.72652024,0.2709751,0.7291275,0.95160896,0.056319896,0.9257114,0.1821438,26.17246627807617
99,0.108138636,0.8891283,0.18941721,0.81106037,0.8712403,0.1310419,0.3815496,0.5186375,22.1245174407959
100,0.00677382,0.99163234,0.14972663,0.8501343,0.9720422,0.03298785,0.6354845,0.31372362,17.713069915771484
101,0.015913427,0.9795737,0.097716525,0.9023053,0.95244175,0.049068797,0.88915205,0.17798465,18.92652702331543
102,0.3050959,0.7112422,0.35337785,0.6485418,0.86833304,0.12718056,0.23551123,0.6792678,21.45475578308105
103,0.46769956,0.49743542,0.19451843,0.80534774,0.9869046,0.015832279,0.81824136,0.24194637,22.76488876342773
104,0.44350886,0.5405011,0.53490764,0.4655193,0.8128337,0.16431093,0.72177404,0.3616116,11.27764892578125
105,0.74004656,0.2615639,0.61929256,0.38257957,0.65656424,0.32316115,0.027234824,0.96969754,15.73472499847412
106,0.07023225,0.9291498,0.7513478,0.25099,0.99222696,0.007990171,0.22832786,0.8560517,11.836040496826172
107,0.37511253,0.6190881,0.34337777,0.65814114,0.969533,0.031521097,0.070578806,0.9315084,15.91415309906006
108,0.20005007,0.7857916,0.10093175,0.89943755,0.9949731,0.0055891494,0.6859625,0.18006067,17.07733917236328
109,0.18113008,0.7856116,0.1814918,0.813817,0.7344652,0.25986478,0.6219254,0.45844212,22.14539909362793
110,0.19447565,0.7754713,0.31056836,0.6897836,0.81454474,0.17151147,0.38401675,0.58057564,12.911059379577637
111,0.07774077,0.9185074,0.53448534,0.46710932,0.81334394,0.18760026,0.34281483,0.56489867,16.72003173828125
112,0.2865544,0.66015226,0.18031384,0.81948686,0.9157809,0.08059119,0.35106242,0.7283249,12.583913803100586
113,0.10472944,0.8690585,0.57923555,0.42240977,0.9740511,0.028922407,0.77829057,0.3120834,21.72389793395996
114,0.4706825,0.473802,0.14227442,0.85647523,0.8905246,0.10444349,0.9890847,0.02551715,6.470224380493164
115,0.20357412,0.7618609,0.1502974,0.85011995,0.9895145,0.014724943,0.9531494,0.25940725,26.117555618286133
116,0.033690363,0.97505206,0.49268165,0.5096987,0.6519753,0.3350706,0.15200795,0.87618023,25.36890983581543
117,0.28400847,0.6859385,0.5734667,0.42910826,0.83589315,0.15437298,0.7563384,0.29348922,13.740912437438965
118,0.97532386,0.017078115,0.11043161,0.889557,0.95194155,0.047983553,0.99909925,0.009460497,19.01546859741211
119,0.06507039,0.935318,0.44193465,0.55942196,0.5374715,0.47138968,0.30382147,0.69518876,14.73240566253662
120,0.07857811,0.9109562,0.42232075,0.5786917,0.6633066,0.33410245,0.21709295,0.74419343,20.85073471069336
121,0.04229371,0.9478676,0.41384542,0.5880561,0.75331926,0.24893083,0.29577908,0.662107,15.757926940917969
122,0.08580285,0.90293986,0.34515834,0.6563449,0.96816957,0.02933035,0.47007254,0.45932126,16.51817512512207
123,0.012069948,0.99082917,0.53899634,0.46346834,0.8917924,0.10429417,0.023608265,0.97119844,12.918793678283691
124,0.02114333,0.9744493,0.21643396,0.78416157,0.9015679,0.09711962,0.6385081,0.3876494,16.85614776611328
125,0.029727051,0.971368,0.4298047,0.5720299,0.58064866,0.41616306,0.06388411,0.89154035,18.716938018798828
126,0.82050854,0.18771851,0.3085134,0.6937782,0.9618507,0.058750767,0.60647124,0.74287957,20.271461486816406
127,0.09995029,0.911594,0.6608551,0.3415926,0.9479555,0.056085322,0.4190546,0.59170836,21.63109016418457
128,0.07272349,0.9298691,0.51450646,0.4858672,0.9325433,0.060105387,0.648665,0.56431884,28.77726173400879
129,0.105968215,0.8731588,0.60398304,0.39811975,0.70581084,0.28567934,0.19110166,0.8133646,10.04408359527588
130,0.07443374,0.91688424,0.14426287,0.8556127,0.9986069,0.0017203467,0.9810571,0.04102166,18.47795867919922
131,0.47439972,0.4910117,0.19985789,0.80009776,0.987132,0.0154000865,0.81526977,0.24462128,22.81825256347656
132,0.26937062,0.6994627,0.21692891,0.7768797,0.9631895,0.104047656,0.8159273,0.2298233,24.238204956054688
133,0.00958155,0.9878706,0.16245319,0.83790153,0.95451385,0.04459368,0.18806925,0.8345534,9.027069091796877
134,0.70145166,0.25327477,0.11092232,0.8902237,0.99838275,0.001790043,0.8561853,0.2262635,18.90641975402832
135,0.41422996,0.578785,0.6312856,0.36885345,0.76396954,0.23404247,0.8150255,0.30236638,22.246713638305664
136,0.123888105,0.84975415,0.46446323,0.5365155,0.9279211,0.081448875,0.9457832,0.04492658,15.846094131469728
137,0.9301215,0.06479536,0.1313781,0.86743635,0.93774414,0.06941017,0.8756463,0.16247481,19.230472564697266
138,0.08390961,0.9016235,0.33291775,0.66923684,0.8664153,0.123541795,0.33637363,0.6417305,19.33952140808105
139,0.038009282,0.9562616,0.15171741,0.8476706,0.9467229,0.05574319,0.18790475,0.84611845,22.75019264221192
140,0.13953207,0.8391559,0.14786254,0.85331815,0.95794576,0.042261466,0.59418815,0.52301466,13.01082706451416
141,0.24625449,0.7041964,0.24631967,0.75354546,0.96489507,0.040835787,0.9893482,0.021157715,20.37819099426269
142,0.6486659,0.33199835,0.4348488,0.5682396,0.8991551,0.10797391,0.41245964,0.75420725,19.208044052124023
143,0.40160686,0.6149786,0.22921342,0.77201957,0.98763007,0.014669313,0.9867275,0.050268896,19.73859214782715
144,0.15499933,0.8426898,0.17979991,0.81895864,0.91369367,0.11595381,1.0,9.008718e-06,37.85073471069336
145,0.032693487,0.96400803,0.53543335,0.4668953,0.6088069,0.38280535,0.405277,0.61314744,16.230472564697266
146,0.11881676,0.8806292,0.12706488,0.87262154,0.998442,0.0037264824,0.9998234,0.017003179,32.66511917114258
147,0.338127,0.74183226,0.26820493,0.7315679,0.9199528,0.057691466,0.99687433,0.020794576,18.94740867614746
148,0.43776408,0.52036905,0.3656242,0.63528216,0.85440886,0.15127206,0.5541399,0.519238,24.48646545410156
149,0.15010726,0.83105147,0.13112216,0.8692307,0.99693036,0.0039030996,0.25035563,0.753819,17.74555206298828
150,0.008725872,0.99258864,0.24040355,0.7605819,0.96618956,0.039270986,0.4327686,0.6351822,17.120649337768555
151,0.42998344,0.5005681,0.09877163,0.89844865,0.94792175,0.04934299,0.9438832,0.082893305,26.05413818359375
152,0.34939006,0.5799601,0.092414305,0.90711653,0.98916495,0.013661605,0.98319536,0.05639666,24.269142150878903
153,0.17223732,0.82297975,0.26372027,0.7374353,0.86694306,0.1389476,0.34907776,0.7821924,22.05491065979004
154,0.06843573,0.91885626,0.17339161,0.82675964,0.9736754,0.027468856,0.21543007,0.73718,16.063419342041016
155,0.015823778,0.98322344,0.0900188,0.9088976,0.96446157,0.03901732,0.83068085,0.19784072,13.882444381713867
156,0.050882936,0.94345254,0.2031807,0.79655343,0.9873086,0.01598579,0.224252,0.8471408,26.436967849731445
157,0.023464646,0.9791827,0.3810567,0.61893785,0.88764673,0.11544545,0.1379106,0.7052618,15.546016693115234
158,0.14693029,0.8332931,0.32045493,0.6775101,0.8038247,0.18544966,0.91438437,0.17389457,18.020109176635746
159,0.5563561,0.4446755,0.3674125,0.63461095,0.88340455,0.109321505,0.9489815,0.122517474,24.35498809814453
160,0.09989109,0.8823784,0.5130083,0.48947993,0.9095261,0.09786029,0.5071988,0.5924036,20.284608840942383
161,0.0014302636,0.9991657,0.15035135,0.850073,0.9974034,0.0027962718,0.7434731,0.26948044,10.506573677062988
162,0.333071,0.63266873,0.29684705,0.7045835,0.7682306,0.23444663,0.6731352,0.38979575,21.511213302612305
163,0.018145176,0.9809815,0.22425003,0.77623236,0.91063386,0.08837005,0.4804265,0.5613336,17.46171760559082
164,0.09674698,0.87737036,0.455007,0.54766244,0.9216473,0.06740253,0.41948757,0.7243759,22.30858421325684
165,0.68343925,0.27691275,0.18869928,0.81229633,0.9565597,0.045464233,0.93182534,0.16774797,17.33255958557129
166,0.04225694,0.9666381,0.21734495,0.7830348,0.9631588,0.031696916,0.910283,0.23583743,25.91802024841309
167,0.75072855,0.20418388,0.26949984,0.73072153,0.6389347,0.3319773,0.2704389,0.83807325,15.494199752807615
168,0.7744881,0.18245798,0.18811063,0.81288016,0.97288865,0.028428897,0.7343393,0.39768666,18.09280776977539
169,0.14229059,0.82995933,0.45485663,0.54857916,0.8730426,0.12033745,0.503222,0.46084705,20.303943634033203
170,0.9515162,0.041273285,0.61722594,0.38587907,0.97944844,0.019254202,0.25156012,0.8629808,15.61020851135254
171,0.017859394,0.98187727,0.25271204,0.7485478,0.98114425,0.02171363,0.09519343,0.83062154,18.13921165466309
172,0.508327,0.4559537,0.14748862,0.8524541,0.9570594,0.045473557,0.9361495,0.20719437,26.540603637695312
173,0.31133515,0.6838183,0.12135872,0.87927157,0.9458099,0.06203696,0.3733328,0.6449104,13.899458885192873
174,0.20690453,0.77823704,0.15703544,0.84278184,0.9071592,0.09057167,0.91667837,0.23335533,29.889404296875
175,0.9432734,0.04309434,0.2545704,0.746396,0.8308327,0.16457717,0.9615109,0.11747704,17.855375289916992
176,0.011133785,0.98685217,0.09949079,0.8995788,0.9530499,0.048724312,0.76169974,0.3130009,16.72621726989746
177,0.33668578,0.59926057,0.16491978,0.8359758,0.9828683,0.018787218,0.96591216,0.09893011,17.70842933654785
178,0.80470926,0.1727443,0.18774487,0.8135693,0.9927104,0.0062385583,0.9962127,0.016733453,19.46403694152832
179,0.16642264,0.8173925,0.16199464,0.83834094,0.861948,0.15315886,0.7676906,0.40062127,18.40680503845215
180,0.9964668,0.001711176,0.11713928,0.8823981,0.8735372,0.14617473,0.9195129,0.1427747,22.42923355102539
181,0.06692785,0.93096465,0.55645996,0.44681254,0.99832934,0.002511886,0.9493141,0.1781775,26.272235870361328
182,0.07048029,0.9312122,0.30148658,0.69830054,0.8909978,0.11387326,0.69856995,0.42576465,24.8731632232666
183,0.30418938,0.70376176,0.38569647,0.6149684,0.9735272,0.0247603,0.28745607,0.77339065,15.9365816116333
184,0.077342995,0.9318201,0.26220202,0.73892546,0.8028347,0.19455336,0.53726375,0.30844203,18.620262145996094
185,0.02129764,0.9732584,0.10951134,0.8905298,0.9922205,0.009043956,0.3060831,0.66559744,21.57540512084961
186,0.40140092,0.5731388,0.19270237,0.80690354,0.97881097,0.014704066,0.9999464,0.00061161804,27.820571899414062
187,0.9141624,0.081093386,0.17664006,0.8236947,0.92336506,0.10202316,0.958949,0.12840107,18.91802024841309
188,0.33588094,0.64264834,0.19069156,0.8087489,0.9228623,0.07895833,0.6522079,0.39655885,23.215776443481445
189,0.16066833,0.82349104,0.30731073,0.6956153,0.86312264,0.13307045,0.48513183,0.64017165,14.02629566192627
190,0.14898533,0.86504745,0.26742303,0.7327663,0.80522877,0.18562734,0.77653426,0.3425161,20.5715389251709
191,0.23637488,0.72951883,0.12847081,0.87221736,0.91028357,0.088084556,0.5287746,0.5065427,10.753287315368652
192,0.11090128,0.88811886,0.41593882,0.58597314,0.90660447,0.076272,0.39405164,0.7535898,24.84841537475586
193,0.79787517,0.20811366,0.15903531,0.8414677,0.8665412,0.13446598,0.6741861,0.5019257,18.34338760375977
194,0.085684225,0.9078638,0.18344031,0.8175807,0.9954058,0.006099281,0.66242063,0.4590174,17.662025451660156
195,0.11278903,0.8971864,0.14407705,0.8535622,0.97378045,0.02913183,0.59627753,0.48747134,20.98066520690918
196,0.23730068,0.72799706,0.19917022,0.80104405,0.9927343,0.0072419024,0.49032974,0.64591223,22.91569900512696
197,0.10931912,0.8673605,0.251832,0.74942183,0.9205181,0.08573635,0.5471056,0.47004128,19.4586238861084
198,0.83272284,0.14347637,0.56881666,0.43444815,0.9957925,0.004570924,0.22972569,0.72612935,18.85228157043457
199,0.26560202,0.69307786,0.109436624,0.8902547,0.99669147,0.0065057655,0.89277536,0.13997832,22.04408264160156
200,0.4028154,0.5596003,0.10718034,0.8914487,0.9092538,0.08752883,0.8763893,0.23021407,22.14926528930664
201,0.011426548,0.991331,0.44096082,0.56187105,0.9882808,0.011752316,0.06441209,0.92134184,16.90641975402832
202,0.31335282,0.7181222,0.1574232,0.8427682,0.98732394,0.010647127,0.99497384,0.029813578,16.469449996948242
203,0.04230305,0.95244294,0.29807174,0.7026043,0.9695843,0.030102309,0.33879796,0.57900053,24.53750991821289
204,0.49433196,0.44082412,0.29501456,0.70529914,0.92930615,0.07053225,0.9623332,0.11995631,27.694509506225582
205,0.14291988,0.8873891,0.35607404,0.6454283,0.9207084,0.06288362,0.028640127,0.99614984,8.605568885803223
206,0.029794505,0.95949405,0.0743714,0.9243038,0.9902174,0.010882111,0.8971148,0.09437208,15.244393348693848
207,0.19006515,0.75668603,0.17229512,0.82764846,0.93541455,0.073762484,0.9593126,0.053026576,16.989171981811523
208,0.29452506,0.65107614,0.20432572,0.7972919,0.96772677,0.033220615,0.93059146,0.07495621,22.218870162963867
209,0.21061042,0.75533366,0.17784195,0.82222015,0.93468416,0.061581887,0.6764258,0.3674924,21.07579231262207
210,0.030023895,0.97023696,0.22012839,0.7810133,0.99170476,0.006778233,0.5274168,0.5965807,20.940448760986328
211,0.84558326,0.1295662,0.123740524,0.8760314,0.89440715,0.10986037,0.29535976,0.8726921,20.601701736450195
212,0.09239738,0.89638597,0.12407603,0.87563086,0.92770535,0.06442325,0.20663533,0.80053693,18.08739280700684
213,0.032010246,0.9629445,0.3061413,0.6942275,0.9505083,0.051291216,0.37492284,0.6866985,16.14926528930664
214,0.26949134,0.6999424,0.29595685,0.7051719,0.9948425,0.0054016365,0.48564038,0.55711925,23.470996856689453
215,0.09380346,0.90398526,0.2457421,0.75518495,0.98900884,0.01346487,0.018965974,0.9519985,21.5390567779541
216,0.050221957,0.9460442,0.31419712,0.68624234,0.9866601,0.02790638,0.9965731,0.05406169,24.53828239440918
217,0.7051677,0.22618385,0.17578416,0.8243723,0.8216309,0.18634011,0.9958163,0.02216933,25.752513885498047
218,0.107350074,0.8580027,0.083684735,0.91628605,0.9022011,0.103926934,0.999995,0.0024142445,33.458621978759766
219,0.29240933,0.7077118,0.13571365,0.86429185,0.98472476,0.02062507,0.90679437,0.13027203,31.229698181152344
220,0.1707584,0.80445504,0.2661697,0.7355138,0.92497486,0.09304148,0.43698573,0.5775317,25.12761116027832
221,0.029617576,0.96533895,0.16211617,0.83748895,0.9009279,0.10218833,0.20133586,0.7294882,15.272234916687012
222,0.7216533,0.23607422,0.6516841,0.3504983,0.9264657,0.09141346,0.39631417,0.6174378,12.745553016662598
223,0.23979445,0.72538394,0.22999232,0.7699947,0.94861484,0.050290905,0.9435199,0.12772118,13.848414421081545
224,0.0821125,0.89677197,0.5436722,0.45830083,0.99240905,0.010763848,0.8090198,0.22589463,21.16782760620117
225,0.7673198,0.24742973,0.5388624,0.46338814,0.8642552,0.15549697,0.65279406,0.49690723,20.583913803100582
226,0.3297023,0.64668953,0.6453654,0.3570909,0.7987283,0.19296445,0.3692147,0.64338535,16.045629501342773
227,0.12264013,0.8625726,0.32301402,0.67819995,0.70818996,0.2954692,0.8156252,0.36885166,31.467130661010746
228,0.20979978,0.7236676,0.14993274,0.8499796,0.98724294,0.013649884,0.99907374,0.020214453,26.02242851257324
229,0.040881593,0.9507197,0.18204017,0.81765765,0.93138814,0.06701603,0.59181035,0.49304616,17.668987274169922
230,0.9595591,0.032770656,0.83172107,0.16922143,0.95485014,0.03776253,0.9804997,0.073766835,16.942768096923828
231,0.9942194,0.0048439307,0.6264371,0.3768307,0.9371432,0.047473952,0.98745775,0.021059537,19.07733917236328
232,0.95277756,0.03415352,0.16032231,0.84071654,0.98471403,0.020698542,0.9979688,0.012596488,17.801237106323242
233,0.75469035,0.2211523,0.15964374,0.841716,0.9851026,0.015370168,0.99998754,0.0006645771,26.895591735839844
234,0.4503777,0.5536303,0.6103901,0.3921332,0.9493166,0.052187353,0.79818827,0.23847196,20.670534133911133
235,0.9996285,0.00028793086,0.14561495,0.8541607,0.9873624,0.01246211,0.9999997,6.089908e-06,20.62954330444336
236,0.8250832,0.18501878,0.949016,0.05167211,0.93515825,0.07152918,0.5775439,0.44954756,20.865428924560547
237,0.990659,0.007364659,0.8898056,0.11144095,0.9959278,0.003783779,0.99521375,0.037641324,18.16628074645996
238,0.84889525,0.1096215,0.039356757,0.9607808,0.99982935,0.00028262538,0.9962608,0.005413791,16.046403884887695
